id,date,country,city,store,product,num_sold
21751,2010-08-30,Norway,,Discount Stickers,Kaggle,1059.0
21752,2010-08-30,Norway,,Discount Stickers,Kaggle Tiers,936.0
21753,2010-08-30,Norway,,Discount Stickers,Kerneler,569.0
21754,2010-08-30,Norway,,Discount Stickers,Kerneler Dark Mode,508.0
21755,2010-08-30,Norway,,Stickers for Less,Holographic Goose,343.0
21756,2010-08-30,Norway,,Stickers for Less,Kaggle,2248.0
21757,2010-08-30,Norway,,Stickers for Less,Kaggle Tiers,1727.0
21758,2010-08-30,Norway,,Stickers for Less,Kerneler,1220.0
21759,2010-08-30,Norway,,Stickers for Less,Kerneler Dark Mode,1090.0
21760,2010-08-30,Norway,,Premium Sticker Mart,Holographic Goose,383.0
21761,2010-08-30,Norway,,Premium Sticker Mart,Kaggle,2815.0
21762,2010-08-30,Norway,,Premium Sticker Mart,Kaggle Tiers,2287.0
21763,2010-08-30,Norway,,Premium Sticker Mart,Kerneler,1501.0
21764,2010-08-30,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1160.0
21765,2010-08-30,Singapore,,Discount Stickers,Holographic Goose,81.0
21766,2010-08-30,Singapore,,Discount Stickers,Kaggle,641.0
21767,2010-08-30,Singapore,,Discount Stickers,Kaggle Tiers,523.0
21768,2010-08-30,Singapore,,Discount Stickers,Kerneler,314.0
21769,2010-08-30,Singapore,,Discount Stickers,Kerneler Dark Mode,275.0
21770,2010-08-30,Singapore,,Stickers for Less,Holographic Goose,173.0
21771,2010-08-30,Singapore,,Stickers for Less,Kaggle,1259.0
21772,2010-08-30,Singapore,,Stickers for Less,Kaggle Tiers,1038.0
21773,2010-08-30,Singapore,,Stickers for Less,Kerneler,688.0
21774,2010-08-30,Singapore,,Stickers for Less,Kerneler Dark Mode,617.0
21775,2010-08-30,Singapore,,Premium Sticker Mart,Holographic Goose,204.0
21776,2010-08-30,Singapore,,Premium Sticker Mart,Kaggle,1467.0
21777,2010-08-30,Singapore,,Premium Sticker Mart,Kaggle Tiers,1271.0
21778,2010-08-30,Singapore,,Premium Sticker Mart,Kerneler,803.0
21779,2010-08-30,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,687.0
21780,2010-08-31,Canada,,Discount Stickers,Holographic Goose,
21781,2010-08-31,Canada,,Discount Stickers,Kaggle,596.0
21782,2010-08-31,Canada,,Discount Stickers,Kaggle Tiers,552.0
21783,2010-08-31,Canada,,Discount Stickers,Kerneler,334.0
21784,2010-08-31,Canada,,Discount Stickers,Kerneler Dark Mode,283.0
21785,2010-08-31,Canada,,Stickers for Less,Holographic Goose,
21786,2010-08-31,Canada,,Stickers for Less,Kaggle,1221.0
21787,2010-08-31,Canada,,Stickers for Less,Kaggle Tiers,977.0
21788,2010-08-31,Canada,,Stickers for Less,Kerneler,710.0
21789,2010-08-31,Canada,,Stickers for Less,Kerneler Dark Mode,596.0
21790,2010-08-31,Canada,,Premium Sticker Mart,Holographic Goose,213.0
21791,2010-08-31,Canada,,Premium Sticker Mart,Kaggle,1552.0
21792,2010-08-31,Canada,,Premium Sticker Mart,Kaggle Tiers,1171.0
21793,2010-08-31,Canada,,Premium Sticker Mart,Kerneler,808.0
21794,2010-08-31,Canada,,Premium Sticker Mart,Kerneler Dark Mode,718.0
21795,2010-08-31,Finland,,Discount Stickers,Holographic Goose,76.0
21796,2010-08-31,Finland,,Discount Stickers,Kaggle,597.0
21797,2010-08-31,Finland,,Discount Stickers,Kaggle Tiers,514.0
21798,2010-08-31,Finland,,Discount Stickers,Kerneler,332.0
21799,2010-08-31,Finland,,Discount Stickers,Kerneler Dark Mode,268.0
21800,2010-08-31,Finland,,Stickers for Less,Holographic Goose,155.0
21801,2010-08-31,Finland,,Stickers for Less,Kaggle,1225.0
21802,2010-08-31,Finland,,Stickers for Less,Kaggle Tiers,1000.0
21803,2010-08-31,Finland,,Stickers for Less,Kerneler,676.0
21804,2010-08-31,Finland,,Stickers for Less,Kerneler Dark Mode,554.0
21805,2010-08-31,Finland,,Premium Sticker Mart,Holographic Goose,190.0
21806,2010-08-31,Finland,,Premium Sticker Mart,Kaggle,1531.0
21807,2010-08-31,Finland,,Premium Sticker Mart,Kaggle Tiers,1169.0
21808,2010-08-31,Finland,,Premium Sticker Mart,Kerneler,707.0
21809,2010-08-31,Finland,,Premium Sticker Mart,Kerneler Dark Mode,647.0
21810,2010-08-31,Italy,,Discount Stickers,Holographic Goose,63.0
21811,2010-08-31,Italy,,Discount Stickers,Kaggle,495.0
21812,2010-08-31,Italy,,Discount Stickers,Kaggle Tiers,401.0
21813,2010-08-31,Italy,,Discount Stickers,Kerneler,251.0
21814,2010-08-31,Italy,,Discount Stickers,Kerneler Dark Mode,193.0
21815,2010-08-31,Italy,,Stickers for Less,Holographic Goose,129.0
21816,2010-08-31,Italy,,Stickers for Less,Kaggle,936.0
21817,2010-08-31,Italy,,Stickers for Less,Kaggle Tiers,786.0
21818,2010-08-31,Italy,,Stickers for Less,Kerneler,576.0
21819,2010-08-31,Italy,,Stickers for Less,Kerneler Dark Mode,437.0
21820,2010-08-31,Italy,,Premium Sticker Mart,Holographic Goose,159.0
21821,2010-08-31,Italy,,Premium Sticker Mart,Kaggle,1147.0
21822,2010-08-31,Italy,,Premium Sticker Mart,Kaggle Tiers,929.0
21823,2010-08-31,Italy,,Premium Sticker Mart,Kerneler,641.0
21824,2010-08-31,Italy,,Premium Sticker Mart,Kerneler Dark Mode,506.0
21825,2010-08-31,Kenya,,Discount Stickers,Holographic Goose,
21826,2010-08-31,Kenya,,Discount Stickers,Kaggle,12.0
21827,2010-08-31,Kenya,,Discount Stickers,Kaggle Tiers,10.0
21828,2010-08-31,Kenya,,Discount Stickers,Kerneler,7.0
21829,2010-08-31,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
21830,2010-08-31,Kenya,,Stickers for Less,Holographic Goose,
21831,2010-08-31,Kenya,,Stickers for Less,Kaggle,24.0
21832,2010-08-31,Kenya,,Stickers for Less,Kaggle Tiers,21.0
21833,2010-08-31,Kenya,,Stickers for Less,Kerneler,13.0
21834,2010-08-31,Kenya,,Stickers for Less,Kerneler Dark Mode,11.0
21835,2010-08-31,Kenya,,Premium Sticker Mart,Holographic Goose,
21836,2010-08-31,Kenya,,Premium Sticker Mart,Kaggle,28.0
21837,2010-08-31,Kenya,,Premium Sticker Mart,Kaggle Tiers,23.0
21838,2010-08-31,Kenya,,Premium Sticker Mart,Kerneler,16.0
21839,2010-08-31,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,13.0
21840,2010-08-31,Norway,,Discount Stickers,Holographic Goose,160.0
21841,2010-08-31,Norway,,Discount Stickers,Kaggle,1119.0
21842,2010-08-31,Norway,,Discount Stickers,Kaggle Tiers,892.0
21843,2010-08-31,Norway,,Discount Stickers,Kerneler,637.0
21844,2010-08-31,Norway,,Discount Stickers,Kerneler Dark Mode,492.0
21845,2010-08-31,Norway,,Stickers for Less,Holographic Goose,307.0
21846,2010-08-31,Norway,,Stickers for Less,Kaggle,2240.0
21847,2010-08-31,Norway,,Stickers for Less,Kaggle Tiers,1937.0
21848,2010-08-31,Norway,,Stickers for Less,Kerneler,1145.0
21849,2010-08-31,Norway,,Stickers for Less,Kerneler Dark Mode,966.0
21850,2010-08-31,Norway,,Premium Sticker Mart,Holographic Goose,377.0
21851,2010-08-31,Norway,,Premium Sticker Mart,Kaggle,2857.0
21852,2010-08-31,Norway,,Premium Sticker Mart,Kaggle Tiers,2333.0
21853,2010-08-31,Norway,,Premium Sticker Mart,Kerneler,1516.0
21854,2010-08-31,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1218.0
21855,2010-08-31,Singapore,,Discount Stickers,Holographic Goose,83.0
21856,2010-08-31,Singapore,,Discount Stickers,Kaggle,595.0
21857,2010-08-31,Singapore,,Discount Stickers,Kaggle Tiers,481.0
21858,2010-08-31,Singapore,,Discount Stickers,Kerneler,368.0
21859,2010-08-31,Singapore,,Discount Stickers,Kerneler Dark Mode,301.0
21860,2010-08-31,Singapore,,Stickers for Less,Holographic Goose,168.0
21861,2010-08-31,Singapore,,Stickers for Less,Kaggle,1186.0
21862,2010-08-31,Singapore,,Stickers for Less,Kaggle Tiers,1002.0
21863,2010-08-31,Singapore,,Stickers for Less,Kerneler,669.0
21864,2010-08-31,Singapore,,Stickers for Less,Kerneler Dark Mode,539.0
21865,2010-08-31,Singapore,,Premium Sticker Mart,Holographic Goose,210.0
21866,2010-08-31,Singapore,,Premium Sticker Mart,Kaggle,1395.0
21867,2010-08-31,Singapore,,Premium Sticker Mart,Kaggle Tiers,1294.0
21868,2010-08-31,Singapore,,Premium Sticker Mart,Kerneler,878.0
21869,2010-08-31,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,628.0
21870,2010-09-01,Canada,,Discount Stickers,Holographic Goose,
21871,2010-09-01,Canada,,Discount Stickers,Kaggle,564.0
21872,2010-09-01,Canada,,Discount Stickers,Kaggle Tiers,546.0
21873,2010-09-01,Canada,,Discount Stickers,Kerneler,318.0
21874,2010-09-01,Canada,,Discount Stickers,Kerneler Dark Mode,281.0
21875,2010-09-01,Canada,,Stickers for Less,Holographic Goose,
21876,2010-09-01,Canada,,Stickers for Less,Kaggle,1255.0
21877,2010-09-01,Canada,,Stickers for Less,Kaggle Tiers,888.0
21878,2010-09-01,Canada,,Stickers for Less,Kerneler,713.0
21879,2010-09-01,Canada,,Stickers for Less,Kerneler Dark Mode,574.0
21880,2010-09-01,Canada,,Premium Sticker Mart,Holographic Goose,220.0
21881,2010-09-01,Canada,,Premium Sticker Mart,Kaggle,1525.0
21882,2010-09-01,Canada,,Premium Sticker Mart,Kaggle Tiers,1059.0
21883,2010-09-01,Canada,,Premium Sticker Mart,Kerneler,741.0
21884,2010-09-01,Canada,,Premium Sticker Mart,Kerneler Dark Mode,690.0
21885,2010-09-01,Finland,,Discount Stickers,Holographic Goose,78.0
21886,2010-09-01,Finland,,Discount Stickers,Kaggle,594.0
21887,2010-09-01,Finland,,Discount Stickers,Kaggle Tiers,529.0
21888,2010-09-01,Finland,,Discount Stickers,Kerneler,320.0
21889,2010-09-01,Finland,,Discount Stickers,Kerneler Dark Mode,280.0
21890,2010-09-01,Finland,,Stickers for Less,Holographic Goose,172.0
21891,2010-09-01,Finland,,Stickers for Less,Kaggle,1226.0
21892,2010-09-01,Finland,,Stickers for Less,Kaggle Tiers,1022.0
21893,2010-09-01,Finland,,Stickers for Less,Kerneler,641.0
21894,2010-09-01,Finland,,Stickers for Less,Kerneler Dark Mode,568.0
21895,2010-09-01,Finland,,Premium Sticker Mart,Holographic Goose,182.0
21896,2010-09-01,Finland,,Premium Sticker Mart,Kaggle,1512.0
21897,2010-09-01,Finland,,Premium Sticker Mart,Kaggle Tiers,1186.0
21898,2010-09-01,Finland,,Premium Sticker Mart,Kerneler,767.0
21899,2010-09-01,Finland,,Premium Sticker Mart,Kerneler Dark Mode,671.0
21900,2010-09-01,Italy,,Discount Stickers,Holographic Goose,67.0
21901,2010-09-01,Italy,,Discount Stickers,Kaggle,440.0
21902,2010-09-01,Italy,,Discount Stickers,Kaggle Tiers,369.0
21903,2010-09-01,Italy,,Discount Stickers,Kerneler,245.0
21904,2010-09-01,Italy,,Discount Stickers,Kerneler Dark Mode,213.0
21905,2010-09-01,Italy,,Stickers for Less,Holographic Goose,130.0
21906,2010-09-01,Italy,,Stickers for Less,Kaggle,1004.0
21907,2010-09-01,Italy,,Stickers for Less,Kaggle Tiers,777.0
21908,2010-09-01,Italy,,Stickers for Less,Kerneler,538.0
21909,2010-09-01,Italy,,Stickers for Less,Kerneler Dark Mode,384.0
21910,2010-09-01,Italy,,Premium Sticker Mart,Holographic Goose,142.0
21911,2010-09-01,Italy,,Premium Sticker Mart,Kaggle,1161.0
21912,2010-09-01,Italy,,Premium Sticker Mart,Kaggle Tiers,902.0
21913,2010-09-01,Italy,,Premium Sticker Mart,Kerneler,644.0
21914,2010-09-01,Italy,,Premium Sticker Mart,Kerneler Dark Mode,444.0
21915,2010-09-01,Kenya,,Discount Stickers,Holographic Goose,
21916,2010-09-01,Kenya,,Discount Stickers,Kaggle,12.0
21917,2010-09-01,Kenya,,Discount Stickers,Kaggle Tiers,9.0
21918,2010-09-01,Kenya,,Discount Stickers,Kerneler,7.0
21919,2010-09-01,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
21920,2010-09-01,Kenya,,Stickers for Less,Holographic Goose,
21921,2010-09-01,Kenya,,Stickers for Less,Kaggle,26.0
21922,2010-09-01,Kenya,,Stickers for Less,Kaggle Tiers,21.0
21923,2010-09-01,Kenya,,Stickers for Less,Kerneler,12.0
21924,2010-09-01,Kenya,,Stickers for Less,Kerneler Dark Mode,11.0
21925,2010-09-01,Kenya,,Premium Sticker Mart,Holographic Goose,
21926,2010-09-01,Kenya,,Premium Sticker Mart,Kaggle,28.0
21927,2010-09-01,Kenya,,Premium Sticker Mart,Kaggle Tiers,24.0
21928,2010-09-01,Kenya,,Premium Sticker Mart,Kerneler,16.0
21929,2010-09-01,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,12.0
21930,2010-09-01,Norway,,Discount Stickers,Holographic Goose,159.0
21931,2010-09-01,Norway,,Discount Stickers,Kaggle,1085.0
21932,2010-09-01,Norway,,Discount Stickers,Kaggle Tiers,987.0
21933,2010-09-01,Norway,,Discount Stickers,Kerneler,621.0
21934,2010-09-01,Norway,,Discount Stickers,Kerneler Dark Mode,503.0
21935,2010-09-01,Norway,,Stickers for Less,Holographic Goose,328.0
21936,2010-09-01,Norway,,Stickers for Less,Kaggle,2311.0
21937,2010-09-01,Norway,,Stickers for Less,Kaggle Tiers,1878.0
21938,2010-09-01,Norway,,Stickers for Less,Kerneler,1308.0
21939,2010-09-01,Norway,,Stickers for Less,Kerneler Dark Mode,1052.0
21940,2010-09-01,Norway,,Premium Sticker Mart,Holographic Goose,384.0
21941,2010-09-01,Norway,,Premium Sticker Mart,Kaggle,2709.0
21942,2010-09-01,Norway,,Premium Sticker Mart,Kaggle Tiers,2478.0
21943,2010-09-01,Norway,,Premium Sticker Mart,Kerneler,1408.0
21944,2010-09-01,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1305.0
21945,2010-09-01,Singapore,,Discount Stickers,Holographic Goose,83.0
21946,2010-09-01,Singapore,,Discount Stickers,Kaggle,639.0
21947,2010-09-01,Singapore,,Discount Stickers,Kaggle Tiers,508.0
21948,2010-09-01,Singapore,,Discount Stickers,Kerneler,328.0
21949,2010-09-01,Singapore,,Discount Stickers,Kerneler Dark Mode,292.0
21950,2010-09-01,Singapore,,Stickers for Less,Holographic Goose,168.0
21951,2010-09-01,Singapore,,Stickers for Less,Kaggle,1247.0
21952,2010-09-01,Singapore,,Stickers for Less,Kaggle Tiers,1023.0
21953,2010-09-01,Singapore,,Stickers for Less,Kerneler,705.0
21954,2010-09-01,Singapore,,Stickers for Less,Kerneler Dark Mode,544.0
21955,2010-09-01,Singapore,,Premium Sticker Mart,Holographic Goose,205.0
21956,2010-09-01,Singapore,,Premium Sticker Mart,Kaggle,1434.0
21957,2010-09-01,Singapore,,Premium Sticker Mart,Kaggle Tiers,1303.0
21958,2010-09-01,Singapore,,Premium Sticker Mart,Kerneler,809.0
21959,2010-09-01,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,643.0
21960,2010-09-02,Canada,,Discount Stickers,Holographic Goose,
21961,2010-09-02,Canada,,Discount Stickers,Kaggle,585.0
21962,2010-09-02,Canada,,Discount Stickers,Kaggle Tiers,558.0
21963,2010-09-02,Canada,,Discount Stickers,Kerneler,387.0
21964,2010-09-02,Canada,,Discount Stickers,Kerneler Dark Mode,265.0
21965,2010-09-02,Canada,,Stickers for Less,Holographic Goose,
21966,2010-09-02,Canada,,Stickers for Less,Kaggle,1140.0
21967,2010-09-02,Canada,,Stickers for Less,Kaggle Tiers,1042.0
21968,2010-09-02,Canada,,Stickers for Less,Kerneler,690.0
21969,2010-09-02,Canada,,Stickers for Less,Kerneler Dark Mode,536.0
21970,2010-09-02,Canada,,Premium Sticker Mart,Holographic Goose,214.0
21971,2010-09-02,Canada,,Premium Sticker Mart,Kaggle,1410.0
21972,2010-09-02,Canada,,Premium Sticker Mart,Kaggle Tiers,1297.0
21973,2010-09-02,Canada,,Premium Sticker Mart,Kerneler,820.0
21974,2010-09-02,Canada,,Premium Sticker Mart,Kerneler Dark Mode,638.0
21975,2010-09-02,Finland,,Discount Stickers,Holographic Goose,79.0
21976,2010-09-02,Finland,,Discount Stickers,Kaggle,564.0
21977,2010-09-02,Finland,,Discount Stickers,Kaggle Tiers,478.0
21978,2010-09-02,Finland,,Discount Stickers,Kerneler,342.0
21979,2010-09-02,Finland,,Discount Stickers,Kerneler Dark Mode,287.0
21980,2010-09-02,Finland,,Stickers for Less,Holographic Goose,167.0
21981,2010-09-02,Finland,,Stickers for Less,Kaggle,1200.0
21982,2010-09-02,Finland,,Stickers for Less,Kaggle Tiers,939.0
21983,2010-09-02,Finland,,Stickers for Less,Kerneler,675.0
21984,2010-09-02,Finland,,Stickers for Less,Kerneler Dark Mode,555.0
21985,2010-09-02,Finland,,Premium Sticker Mart,Holographic Goose,195.0
21986,2010-09-02,Finland,,Premium Sticker Mart,Kaggle,1566.0
21987,2010-09-02,Finland,,Premium Sticker Mart,Kaggle Tiers,1163.0
21988,2010-09-02,Finland,,Premium Sticker Mart,Kerneler,786.0
21989,2010-09-02,Finland,,Premium Sticker Mart,Kerneler Dark Mode,670.0
21990,2010-09-02,Italy,,Discount Stickers,Holographic Goose,57.0
21991,2010-09-02,Italy,,Discount Stickers,Kaggle,483.0
21992,2010-09-02,Italy,,Discount Stickers,Kaggle Tiers,406.0
21993,2010-09-02,Italy,,Discount Stickers,Kerneler,260.0
21994,2010-09-02,Italy,,Discount Stickers,Kerneler Dark Mode,247.0
21995,2010-09-02,Italy,,Stickers for Less,Holographic Goose,131.0
21996,2010-09-02,Italy,,Stickers for Less,Kaggle,1027.0
21997,2010-09-02,Italy,,Stickers for Less,Kaggle Tiers,738.0
21998,2010-09-02,Italy,,Stickers for Less,Kerneler,497.0
21999,2010-09-02,Italy,,Stickers for Less,Kerneler Dark Mode,417.0
22000,2010-09-02,Italy,,Premium Sticker Mart,Holographic Goose,136.0
22001,2010-09-02,Italy,,Premium Sticker Mart,Kaggle,1025.0
22002,2010-09-02,Italy,,Premium Sticker Mart,Kaggle Tiers,932.0
22003,2010-09-02,Italy,,Premium Sticker Mart,Kerneler,609.0
22004,2010-09-02,Italy,,Premium Sticker Mart,Kerneler Dark Mode,491.0
22005,2010-09-02,Kenya,,Discount Stickers,Holographic Goose,
22006,2010-09-02,Kenya,,Discount Stickers,Kaggle,13.0
22007,2010-09-02,Kenya,,Discount Stickers,Kaggle Tiers,11.0
22008,2010-09-02,Kenya,,Discount Stickers,Kerneler,7.0
22009,2010-09-02,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
22010,2010-09-02,Kenya,,Stickers for Less,Holographic Goose,
22011,2010-09-02,Kenya,,Stickers for Less,Kaggle,26.0
22012,2010-09-02,Kenya,,Stickers for Less,Kaggle Tiers,21.0
22013,2010-09-02,Kenya,,Stickers for Less,Kerneler,13.0
22014,2010-09-02,Kenya,,Stickers for Less,Kerneler Dark Mode,11.0
22015,2010-09-02,Kenya,,Premium Sticker Mart,Holographic Goose,
22016,2010-09-02,Kenya,,Premium Sticker Mart,Kaggle,32.0
22017,2010-09-02,Kenya,,Premium Sticker Mart,Kaggle Tiers,23.0
22018,2010-09-02,Kenya,,Premium Sticker Mart,Kerneler,16.0
22019,2010-09-02,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,12.0
22020,2010-09-02,Norway,,Discount Stickers,Holographic Goose,148.0
22021,2010-09-02,Norway,,Discount Stickers,Kaggle,1060.0
22022,2010-09-02,Norway,,Discount Stickers,Kaggle Tiers,964.0
22023,2010-09-02,Norway,,Discount Stickers,Kerneler,592.0
22024,2010-09-02,Norway,,Discount Stickers,Kerneler Dark Mode,538.0
22025,2010-09-02,Norway,,Stickers for Less,Holographic Goose,287.0
22026,2010-09-02,Norway,,Stickers for Less,Kaggle,2296.0
22027,2010-09-02,Norway,,Stickers for Less,Kaggle Tiers,1829.0
22028,2010-09-02,Norway,,Stickers for Less,Kerneler,1247.0
22029,2010-09-02,Norway,,Stickers for Less,Kerneler Dark Mode,1065.0
22030,2010-09-02,Norway,,Premium Sticker Mart,Holographic Goose,334.0
22031,2010-09-02,Norway,,Premium Sticker Mart,Kaggle,2658.0
22032,2010-09-02,Norway,,Premium Sticker Mart,Kaggle Tiers,2483.0
22033,2010-09-02,Norway,,Premium Sticker Mart,Kerneler,1397.0
22034,2010-09-02,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1167.0
22035,2010-09-02,Singapore,,Discount Stickers,Holographic Goose,80.0
22036,2010-09-02,Singapore,,Discount Stickers,Kaggle,568.0
22037,2010-09-02,Singapore,,Discount Stickers,Kaggle Tiers,493.0
22038,2010-09-02,Singapore,,Discount Stickers,Kerneler,324.0
22039,2010-09-02,Singapore,,Discount Stickers,Kerneler Dark Mode,273.0
22040,2010-09-02,Singapore,,Stickers for Less,Holographic Goose,164.0
22041,2010-09-02,Singapore,,Stickers for Less,Kaggle,1309.0
22042,2010-09-02,Singapore,,Stickers for Less,Kaggle Tiers,1126.0
22043,2010-09-02,Singapore,,Stickers for Less,Kerneler,706.0
22044,2010-09-02,Singapore,,Stickers for Less,Kerneler Dark Mode,551.0
22045,2010-09-02,Singapore,,Premium Sticker Mart,Holographic Goose,201.0
22046,2010-09-02,Singapore,,Premium Sticker Mart,Kaggle,1519.0
22047,2010-09-02,Singapore,,Premium Sticker Mart,Kaggle Tiers,1211.0
22048,2010-09-02,Singapore,,Premium Sticker Mart,Kerneler,831.0
22049,2010-09-02,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,612.0
22050,2010-09-03,Canada,,Discount Stickers,Holographic Goose,
22051,2010-09-03,Canada,,Discount Stickers,Kaggle,695.0
22052,2010-09-03,Canada,,Discount Stickers,Kaggle Tiers,561.0
22053,2010-09-03,Canada,,Discount Stickers,Kerneler,362.0
22054,2010-09-03,Canada,,Discount Stickers,Kerneler Dark Mode,303.0
22055,2010-09-03,Canada,,Stickers for Less,Holographic Goose,
22056,2010-09-03,Canada,,Stickers for Less,Kaggle,1355.0
22057,2010-09-03,Canada,,Stickers for Less,Kaggle Tiers,1094.0
22058,2010-09-03,Canada,,Stickers for Less,Kerneler,669.0
22059,2010-09-03,Canada,,Stickers for Less,Kerneler Dark Mode,546.0
22060,2010-09-03,Canada,,Premium Sticker Mart,Holographic Goose,
22061,2010-09-03,Canada,,Premium Sticker Mart,Kaggle,1809.0
22062,2010-09-03,Canada,,Premium Sticker Mart,Kaggle Tiers,1308.0
22063,2010-09-03,Canada,,Premium Sticker Mart,Kerneler,802.0
22064,2010-09-03,Canada,,Premium Sticker Mart,Kerneler Dark Mode,730.0
22065,2010-09-03,Finland,,Discount Stickers,Holographic Goose,86.0
22066,2010-09-03,Finland,,Discount Stickers,Kaggle,745.0
22067,2010-09-03,Finland,,Discount Stickers,Kaggle Tiers,528.0
22068,2010-09-03,Finland,,Discount Stickers,Kerneler,358.0
22069,2010-09-03,Finland,,Discount Stickers,Kerneler Dark Mode,285.0
22070,2010-09-03,Finland,,Stickers for Less,Holographic Goose,180.0
22071,2010-09-03,Finland,,Stickers for Less,Kaggle,1220.0
22072,2010-09-03,Finland,,Stickers for Less,Kaggle Tiers,1085.0
22073,2010-09-03,Finland,,Stickers for Less,Kerneler,699.0
22074,2010-09-03,Finland,,Stickers for Less,Kerneler Dark Mode,575.0
22075,2010-09-03,Finland,,Premium Sticker Mart,Holographic Goose,211.0
22076,2010-09-03,Finland,,Premium Sticker Mart,Kaggle,1533.0
22077,2010-09-03,Finland,,Premium Sticker Mart,Kaggle Tiers,1356.0
22078,2010-09-03,Finland,,Premium Sticker Mart,Kerneler,844.0
22079,2010-09-03,Finland,,Premium Sticker Mart,Kerneler Dark Mode,678.0
22080,2010-09-03,Italy,,Discount Stickers,Holographic Goose,67.0
22081,2010-09-03,Italy,,Discount Stickers,Kaggle,505.0
22082,2010-09-03,Italy,,Discount Stickers,Kaggle Tiers,416.0
