id,class,cap-color,does-bruise-or-bleed,stem-height
18188,e,n,f,5.09
18189,e,n,f,6.1
18190,p,y,f,3.2
18191,e,n,f,4.4
18192,e,g,f,7.01
18193,e,y,f,6.49
18194,e,n,f,7.21
18195,p,y,f,3.0
18196,p,n,f,7.85
18197,p,o,f,3.47
18198,p,r,t,4.59
18199,p,e,f,6.02
18200,p,p,f,4.97
18201,p,n,t,3.2
18202,e,w,t,7.48
18203,e,y,f,5.68
18204,e,n,f,5.16
18205,p,n,f,10.45
18206,p,y,f,4.87
18207,e,y,f,6.27
18208,p,n,f,5.11
18209,e,n,f,5.85
18210,p,n,f,3.79
18211,p,y,f,5.57
18212,e,g,f,4.96
18213,p,n,t,7.33
18214,e,p,t,4.67
18215,e,o,f,4.71
18216,e,o,f,5.46
18217,e,y,f,4.81
18218,p,o,f,4.1
18219,e,w,f,3.22
18220,p,w,f,5.43
18221,p,n,f,13.88
18222,p,n,f,7.16
18223,e,n,t,10.32
18224,p,w,f,8.24
18225,p,n,f,7.47
18226,p,w,f,13.1
18227,e,k,f,4.86
18228,p,y,f,9.74
18229,p,n,f,9.71
18230,p,w,t,5.84
18231,p,n,f,9.21
18232,p,w,f,2.78
18233,p,n,f,8.07
18234,e,y,t,7.54
18235,p,n,f,5.06
18236,e,n,f,5.93
18237,p,n,f,4.76
18238,e,n,f,6.09
18239,p,g,f,4.98
18240,p,n,f,4.78
18241,e,y,f,6.02
18242,p,g,f,4.92
18243,e,e,f,6.67
18244,e,w,f,3.52
18245,p,o,f,4.97
18246,p,n,f,5.32
18247,p,e,f,5.9
18248,p,n,f,4.87
18249,p,k,f,3.76
18250,e,y,f,7.31
18251,e,w,f,6.5
18252,p,n,f,6.09
18253,e,w,f,3.06
18254,p,r,f,6.8
18255,e,n,t,9.64
18256,e,o,f,5.84
18257,p,y,f,6.06
18258,e,n,t,9.41
18259,p,r,f,1.48
18260,p,o,t,3.91
18261,p,n,f,8.1
18262,p,y,f,4.37
18263,p,n,f,8.08
18264,p,n,t,4.66
18265,e,g,f,5.08
18266,e,g,f,4.71
18267,p,n,f,5.99
18268,p,e,f,7.89
18269,e,n,f,7.3
18270,e,o,f,17.35
18271,p,g,f,2.97
18272,p,n,f,13.13
18273,p,k,f,2.65
18274,p,w,f,5.23
18275,p,w,f,3.5
18276,p,w,t,8.01
18277,p,y,f,6.44
18278,p,n,f,8.35
18279,e,n,t,7.18
18280,p,g,t,4.76
18281,p,y,f,2.93
18282,e,n,f,5.75
18283,e,u,f,6.82
18284,p,g,f,3.39
18285,p,n,f,5.98
18286,e,n,f,7.26
18287,p,g,f,6.1
18288,p,n,t,5.95
18289,e,w,t,6.74
18290,e,n,f,5.56
18291,p,k,f,5.99
18292,p,n,f,5.43
18293,e,n,t,9.64
18294,e,n,f,4.66
18295,e,b,f,6.18
18296,p,e,f,6.0
18297,e,u,f,7.18
18298,e,n,f,7.91
18299,e,k,f,5.05
18300,e,n,t,9.47
18301,p,n,f,4.09
18302,p,p,f,4.16
18303,e,n,f,7.16
18304,e,n,f,4.57
18305,p,u,f,4.26
18306,e,w,f,16.89
18307,p,p,t,6.36
18308,p,e,f,6.36
18309,p,y,f,8.36
18310,p,n,f,5.12
18311,e,n,f,5.64
18312,e,g,f,4.89
18313,p,k,f,3.45
18314,p,n,f,6.35
18315,p,g,t,5.28
18316,e,n,f,5.07
18317,p,n,f,11.34
18318,p,o,f,3.09
18319,e,y,f,5.75
18320,p,w,f,4.97
18321,e,n,f,7.14
18322,e,y,f,5.74
18323,p,n,t,4.88
18324,e,g,f,8.75
18325,p,e,f,7.03
18326,e,n,f,5.87
18327,p,n,f,6.22
18328,p,o,t,4.98
18329,e,r,f,7.01
18330,e,y,f,4.19
18331,e,e,f,9.38
18332,p,y,f,2.61
18333,e,y,f,6.19
18334,p,k,f,2.88
18335,p,l,f,3.84
18336,e,b,f,7.1
18337,p,o,f,17.81
18338,e,n,f,7.53
18339,p,n,f,4.81
18340,e,w,f,6.79
18341,p,o,t,2.66
18342,e,y,f,7.42
18343,e,y,f,3.35
18344,p,y,f,5.69
18345,e,y,f,11.56
18346,p,y,f,6.11
18347,e,y,f,7.74
18348,e,u,f,6.46
18349,e,w,f,8.14
18350,p,n,f,3.7
18351,p,n,t,7.0
18352,p,n,f,5.51
18353,p,k,f,4.95
18354,e,n,f,6.24
18355,e,n,f,4.99
18356,p,e,f,3.64
18357,p,n,f,6.38
18358,p,u,f,5.17
18359,p,n,f,13.64
18360,e,u,f,5.14
18361,e,y,f,7.69
18362,e,b,f,5.18
18363,e,n,t,6.74
18364,e,y,f,6.15
18365,p,n,f,5.56
18366,e,n,f,5.92
18367,p,e,f,8.78
18368,e,o,f,5.32
18369,e,g,f,10.58
18370,p,g,f,9.7
18371,p,l,f,3.43
18372,p,g,t,6.76
18373,p,n,f,4.28
18374,e,b,f,7.09
18375,p,n,f,10.08
18376,e,y,f,6.31
18377,p,n,f,3.79
18378,e,n,f,8.39
18379,e,y,f,4.93
18380,p,y,f,5.63
18381,e,n,f,12.38
18382,p,g,t,5.05
18383,p,n,f,4.64
18384,p,n,t,9.29
18385,p,e,f,6.86
18386,e,n,f,3.76
18387,p,e,f,6.65
18388,e,p,f,5.68
18389,e,b,f,7.42
18390,e,w,f,6.4
18391,e,w,f,3.21
18392,e,n,f,13.42
18393,p,n,f,6.09
18394,p,e,f,6.75
18395,e,n,f,9.27
18396,p,y,f,3.46
18397,p,e,f,5.98
18398,e,n,t,9.62
18399,p,w,f,11.33
18400,p,y,f,8.45
18401,p,n,f,4.06
18402,p,w,f,13.63
18403,e,n,f,4.83
18404,p,w,t,8.15
18405,e,n,f,4.98
18406,e,n,f,4.88
18407,p,n,f,7.18
18408,p,e,f,6.78
18409,p,o,f,5.9
18410,p,b,f,4.37
18411,p,y,t,5.68
18412,e,y,f,5.16
18413,p,e,f,6.24
18414,p,n,t,5.4
18415,p,n,t,5.62
18416,e,g,f,8.55
18417,p,e,f,4.38
18418,p,w,f,3.36
18419,e,o,f,4.47
18420,p,n,f,6.42
18421,e,o,f,7.03
18422,p,w,f,8.14
18423,p,n,f,6.94
18424,e,g,f,5.2
18425,e,n,f,6.84
18426,p,n,f,4.12
18427,e,n,f,4.42
18428,p,n,f,12.22
18429,p,n,f,4.95
18430,p,r,t,4.38
18431,p,y,t,5.27
18432,e,w,f,2.6
18433,p,n,f,3.05
18434,e,n,f,7.17
18435,e,n,f,7.13
18436,e,o,f,6.02
18437,p,n,f,9.73
18438,p,n,f,7.18
18439,e,n,t,6.17
18440,e,n,f,6.36
18441,e,y,f,7.01
18442,e,n,t,9.05
18443,e,n,f,6.14
18444,p,y,f,5.54
18445,e,n,t,7.15
18446,e,w,f,15.44
18447,p,n,f,11.09
18448,e,e,f,4.71
18449,p,y,f,5.59
18450,p,y,f,6.16
18451,e,w,f,6.6
18452,p,n,f,9.84
18453,e,n,t,4.25
18454,e,n,f,7.26
18455,p,n,f,1.91
18456,p,n,t,7.35
18457,p,o,f,3.98
18458,e,n,f,7.56
18459,e,g,t,4.62
18460,e,n,f,6.41
18461,p,n,t,9.91
18462,p,n,f,5.05
18463,e,n,f,4.1
18464,e,y,f,3.69
18465,e,p,t,4.69
18466,p,u,t,9.51
18467,e,n,f,8.07
18468,e,n,f,4.58
18469,p,e,f,3.85
18470,e,n,f,6.55
18471,e,n,f,6.69
18472,p,o,f,4.27
18473,e,n,t,4.81
18474,p,n,f,6.52
18475,e,p,f,6.03
18476,e,n,f,5.45
18477,p,n,f,5.91
18478,p,o,f,5.68
18479,p,y,f,6.2
18480,e,n,f,6.59
18481,p,w,f,5.3
18482,p,n,f,7.92
18483,e,w,f,5.22
18484,e,n,t,12.23
18485,p,k,f,3.49
18486,p,n,f,5.16
18487,e,g,f,6.19
18488,p,n,t,7.83
18489,p,r,t,5.34
18490,p,n,f,5.45
18491,e,y,f,5.59
18492,p,n,f,7.69
18493,p,n,f,5.73
18494,e,n,f,4.87
18495,p,g,f,3.6
18496,e,n,f,7.34
18497,p,l,f,4.32
18498,p,p,t,9.12
18499,e,n,f,5.09
18500,e,n,f,12.87
18501,e,y,f,8.91
18502,e,w,f,8.35
18503,p,k,f,3.2
18504,e,g,f,6.31
18505,p,n,f,4.96
18506,p,n,f,4.69
18507,p,w,f,2.67
18508,e,y,f,5.39
18509,p,n,f,7.19
18510,p,n,f,4.87
18511,e,n,f,4.8
18512,e,n,f,4.78
18513,p,y,f,5.4
18514,p,e,f,7.91
18515,e,n,f,4.43
18516,p,w,f,3.81
18517,e,g,f,5.38
18518,p,y,f,6.35
18519,e,n,f,7.14
18520,p,n,f,4.55
18521,p,n,f,5.43
18522,e,n,f,4.49
18523,e,y,t,8.53
18524,p,n,f,6.28
18525,p,y,f,4.3
18526,p,n,f,5.35
18527,e,n,f,6.49
18528,p,y,f,6.18
18529,e,n,f,4.17
18530,e,g,f,8.33
18531,e,n,f,5.73
18532,p,g,f,3.22
18533,e,n,f,4.01
18534,e,y,f,4.23
18535,e,l,f,2.47
18536,e,n,f,6.72
18537,e,y,t,8.87
18538,p,u,f,6.51
18539,e,n,f,5.32
18540,p,y,f,4.83
18541,p,n,f,11.95
18542,e,n,f,3.88
18543,p,n,f,7.95
18544,p,u,f,8.15
18545,p,y,f,5.83
18546,e,n,t,5.36
18547,p,y,f,6.92
18548,e,n,f,5.61
18549,p,n,f,7.52
18550,e,n,f,6.16
18551,p,l,f,5.64
18552,e,y,f,5.86
18553,e,n,f,6.12
18554,p,e,t,8.47
18555,p,r,f,2.97
18556,e,w,t,6.24
18557,e,n,f,5.76
18558,e,n,f,10.13
18559,e,n,f,4.46
18560,p,e,f,3.51
18561,p,p,f,4.79
18562,p,o,t,5.32
18563,e,n,t,8.54
18564,p,w,f,13.37
18565,p,n,f,5.4
18566,e,n,f,5.17
18567,p,w,f,13.16
18568,p,y,f,8.2
18569,e,w,f,27.16
18570,p,e,f,7.46
18571,e,p,f,4.15
18572,p,n,t,8.4
18573,p,y,f,6.83
18574,p,r,t,4.75
18575,p,y,f,9.02
18576,p,y,f,6.53
18577,e,n,f,6.58
18578,e,n,f,12.58
18579,p,o,f,6.96
18580,p,y,f,5.32
18581,p,e,f,7.41
18582,e,w,f,5.2
18583,e,g,f,7.21
18584,p,n,f,4.65
18585,e,n,f,6.41
18586,e,g,f,7.37
18587,e,g,f,2.65
18588,p,n,f,4.8
18589,p,n,f,4.49
18590,p,k,f,4.1
18591,p,n,f,5.15
18592,p,o,f,3.76
18593,e,n,f,2.03
18594,p,n,t,9.05
18595,e,y,f,6.84
18596,p,y,f,5.4
18597,p,n,f,5.84
18598,e,g,f,4.86
18599,p,y,t,5.54
18600,p,n,f,5.03
18601,p,n,t,8.83
18602,p,g,f,5.5
18603,p,n,f,7.47
18604,e,n,f,5.09
18605,e,w,t,10.44
18606,p,n,f,15.92
18607,p,n,f,6.03
18608,p,o,f,6.59
18609,e,n,t,10.41
18610,p,y,t,9.72
18611,e,n,t,9.48
18612,e,n,f,6.4
18613,p,n,f,6.14
18614,p,e,f,6.66
18615,e,y,f,7.26
18616,e,n,f,6.47
18617,e,n,f,5.6
18618,p,k,f,5.98
18619,e,u,f,4.84
18620,e,w,f,7.65
18621,e,n,f,8.12
18622,e,e,t,5.44
18623,p,y,t,6.65
18624,p,e,f,10.1
18625,p,n,t,7.09
18626,e,n,t,6.35
18627,p,y,f,3.51
18628,p,b,f,5.0
18629,p,g,f,5.34
18630,p,g,t,6.03
18631,e,b,f,5.39
18632,p,n,f,8.23
18633,e,y,f,8.23
18634,p,n,f,6.0
18635,p,n,t,3.7
18636,p,g,f,8.83
18637,p,y,f,7.98
18638,p,r,t,5.57
18639,p,n,t,4.68
18640,e,n,t,8.18
18641,p,y,f,7.62
18642,e,w,f,5.82
18643,p,w,t,5.47
18644,e,n,f,6.17
18645,p,r,t,4.44
18646,e,e,f,4.6
18647,e,y,f,7.46
18648,e,n,f,6.59
18649,e,l,f,5.85
18650,p,n,f,9.9
18651,p,n,t,4.04
18652,e,w,t,5.93
18653,p,n,f,4.63
18654,p,g,f,3.23
18655,p,n,f,7.01
18656,e,n,f,4.88
18657,e,n,t,5.84
18658,p,n,t,8.53
18659,e,n,t,7.36
18660,p,y,f,1.82
18661,p,n,f,11.25
18662,e,n,t,9.2
18663,e,n,f,5.1
18664,e,o,f,4.44
18665,e,o,f,4.95
18666,p,y,f,5.62
18667,p,n,f,9.87
18668,p,g,t,4.91
18669,p,n,f,4.29
18670,p,n,f,5.01
18671,p,e,f,5.89
18672,e,y,f,6.85
18673,e,n,f,5.99
18674,e,n,f,5.29
18675,e,w,f,5.36
18676,p,w,f,3.41
18677,e,g,f,7.32
18678,p,n,f,7.83
18679,p,n,t,7.18
18680,e,n,f,6.58
18681,p,e,f,8.36
18682,p,y,f,8.27
18683,e,k,f,6.19
18684,p,n,f,6.41
18685,e,n,f,3.63
18686,e,n,f,5.47
18687,e,w,f,18.83
18688,p,p,f,4.37
18689,e,n,f,4.71
18690,e,k,f,5.32
18691,e,u,f,4.67
18692,e,n,t,10.19
18693,p,n,f,7.47
18694,e,y,t,7.06
18695,p,n,f,12.43
18696,e,n,f,7.51
18697,p,n,f,12.14
18698,e,n,f,4.76
18699,e,l,f,6.28
18700,p,e,f,6.59
18701,e,k,f,8.78
18702,e,y,f,8.05
18703,p,o,t,5.02
18704,e,y,t,7.65
18705,p,e,f,6.99
18706,p,n,f,6.49
18707,e,g,t,11.11
18708,p,n,f,4.48
18709,p,n,f,5.91
18710,p,y,f,7.01
18711,p,n,f,4.97
18712,e,g,f,4.04
18713,p,n,f,5.04
18714,p,n,f,3.97
18715,p,n,f,10.18
18716,p,n,f,6.91
18717,p,r,f,10.62
18718,e,g,f,2.56
18719,p,u,f,4.46
18720,p,g,f,4.77
18721,p,e,f,5.99
18722,e,w,f,3.94
18723,p,o,f,16.63
18724,p,n,f,5.13
18725,p,e,t,5.26
18726,e,n,f,5.56
18727,e,n,f,7.31
18728,p,n,f,3.63
18729,p,w,f,4.24
18730,e,n,f,5.51
18731,p,o,f,4.19
18732,e,n,f,4.78
18733,p,p,t,6.0
18734,p,y,t,5.89
18735,p,e,t,6.7
18736,e,w,f,3.49
18737,p,n,t,4.59
18738,p,n,f,5.29
18739,p,e,f,9.78
18740,e,n,f,5.21
18741,p,n,f,8.63
18742,p,y,f,3.9
18743,p,w,t,7.82
18744,e,n,t,9.31
18745,e,l,f,2.55
18746,p,n,f,5.75
18747,p,n,t,6.12
18748,p,e,f,6.76
18749,e,b,f,5.68
18750,p,r,t,7.21
18751,p,w,f,3.18
18752,p,n,f,10.86
18753,e,e,f,7.07
18754,e,n,t,9.24
18755,p,n,f,6.37
18756,e,b,f,6.4
18757,p,n,f,6.52
18758,p,r,f,6.04
18759,p,y,f,7.75
18760,p,n,f,4.87
18761,p,w,f,10.61
18762,p,n,f,8.88
18763,p,u,f,3.85
18764,e,w,f,13.81
18765,e,g,f,6.37
18766,e,w,t,6.71
18767,e,n,f,4.64
18768,p,n,f,3.68
18769,e,w,f,5.3
18770,p,p,f,3.69
18771,p,r,t,4.48
18772,p,w,f,3.48
18773,e,w,t,5.56
18774,e,n,t,12.08
18775,p,n,f,9.06
18776,e,n,f,12.39
18777,e,n,f,6.18
18778,p,n,f,3.33
18779,p,w,f,11.43
18780,p,o,t,3.92
18781,e,n,f,7.0
18782,p,y,f,7.28
18783,e,w,f,7.6
18784,e,y,f,5.61
18785,e,g,f,6.12
18786,p,y,f,8.04
18787,p,l,f,4.6
18788,e,n,f,4.25
18789,e,n,t,8.13
18790,p,n,f,5.45
18791,p,n,f,9.53
18792,p,n,t,7.26
18793,p,o,t,6.62
18794,p,w,f,3.51
18795,e,y,t,8.07
18796,p,p,f,4.41
18797,p,r,t,5.94
18798,p,p,f,4.6
18799,e,o,f,6.46
18800,p,r,t,5.91
18801,p,n,f,7.96
18802,p,n,f,6.23
18803,p,o,f,4.26
18804,e,n,f,5.47
18805,e,w,f,2.68
18806,p,e,f,4.9
18807,e,n,f,5.99
18808,e,n,f,5.38
18809,p,o,f,4.37
18810,p,p,f,4.52
18811,p,y,f,6.1
18812,e,o,f,4.53
18813,p,n,f,6.35
18814,p,l,f,5.75
18815,e,w,f,6.23
18816,p,o,f,2.57
18817,p,n,f,6.06
18818,p,n,t,5.73
18819,p,o,t,4.03
18820,e,w,t,11.9
18821,p,n,f,3.44
18822,p,g,t,4.48
18823,e,n,f,4.39
18824,p,w,t,6.27
18825,p,y,f,5.75
18826,p,g,f,7.72
18827,p,b,f,6.6
18828,p,o,f,3.18
18829,p,w,t,8.48
18830,e,n,f,6.53
18831,p,r,f,10.97
18832,e,n,f,5.21
18833,p,y,f,3.65
18834,p,n,f,4.45
18835,e,y,f,9.69
18836,p,n,f,3.87
18837,p,n,f,9.03
18838,p,w,f,3.43
18839,e,n,f,5.29
18840,e,n,t,8.68
18841,e,n,f,4.69
18842,p,g,f,4.43
18843,e,g,f,5.12
18844,p,y,t,6.2
18845,p,n,f,9.67
18846,p,e,f,4.82
18847,p,n,f,8.75
18848,e,n,f,9.3
18849,p,e,f,8.27
18850,p,o,f,4.7
18851,e,o,f,4.71
18852,p,y,f,3.25
18853,p,y,f,8.83
18854,p,p,f,4.86
18855,e,n,f,8.79
18856,p,n,f,5.26
18857,p,n,f,4.45
18858,e,y,f,3.75
18859,p,w,f,3.44
18860,p,r,f,6.05
18861,p,g,t,4.41
18862,p,w,f,2.97
18863,e,w,f,3.28
18864,p,o,f,3.55
18865,p,y,f,6.79
18866,e,n,t,7.43
18867,p,y,f,11.0
18868,e,y,f,4.84
18869,p,u,f,6.15
18870,p,n,f,3.78
18871,p,y,f,3.31
18872,p,w,f,3.68
18873,p,p,f,4.86
18874,p,y,t,7.34
18875,e,y,f,7.01
18876,p,y,f,5.36
18877,e,k,f,6.62
18878,p,n,f,7.07
18879,p,y,f,7.41
18880,p,n,f,10.75
18881,e,w,f,4.94
18882,e,n,f,5.88
18883,p,o,f,2.92
18884,p,k,f,9.52
18885,p,y,t,7.0
18886,e,n,t,9.32
18887,e,w,t,5.89
18888,p,l,f,4.64
18889,e,n,f,5.38
18890,p,y,f,4.25
18891,p,o,f,3.43
18892,p,g,f,3.55
18893,p,n,t,3.48
18894,e,n,f,3.94
18895,p,n,f,5.53
18896,e,n,f,7.84
18897,p,y,f,5.97
18898,e,y,f,7.27
18899,e,y,f,4.95
18900,e,n,f,5.55
18901,e,n,f,5.11
18902,e,g,f,7.29
18903,p,u,f,4.69
18904,e,o,f,4.72
18905,p,n,f,4.77
18906,p,n,f,7.99
18907,p,y,f,5.19
18908,e,n,f,5.5
18909,e,n,t,11.33
18910,p,e,f,4.16
18911,p,n,f,5.54
18912,e,o,f,4.87
18913,p,w,f,3.93
18914,p,n,f,7.16
18915,p,g,f,11.41
18916,p,y,f,3.93
18917,e,u,f,6.21
18918,e,n,f,4.69
18919,p,n,f,2.11
18920,p,e,f,5.46
18921,p,u,f,6.02
18922,p,r,f,11.16
18923,e,n,f,5.35
18924,p,o,f,6.24
18925,e,n,t,15.02
18926,p,n,f,4.38
18927,e,l,f,6.93
18928,e,n,f,5.68
18929,p,o,f,18.19
18930,e,y,f,5.62
18931,p,e,f,14.02
18932,e,w,t,5.98
18933,e,y,t,7.77
18934,p,o,f,4.54
18935,p,n,f,3.71
18936,p,n,f,4.85
18937,e,n,f,8.22
18938,e,b,f,5.13
18939,e,w,f,4.0
18940,e,n,f,5.63
18941,e,n,t,7.32
18942,p,n,t,5.95
18943,e,p,f,5.58
18944,p,r,t,5.25
18945,e,n,f,4.78
18946,p,n,f,4.59
18947,e,y,f,3.29
18948,e,n,f,5.36
18949,p,y,t,6.85
18950,e,n,f,5.47
18951,e,n,f,5.99
18952,e,n,f,4.77
18953,p,w,f,4.57
18954,e,u,f,7.13
18955,e,n,f,6.17
18956,p,n,f,3.72
18957,p,y,f,10.71
18958,p,u,f,5.08
18959,e,n,f,5.17
18960,e,w,f,6.26
18961,p,e,f,6.62
18962,p,o,f,11.09
18963,p,e,f,5.5
18964,p,e,f,4.33
18965,p,g,f,11.22
18966,p,e,f,5.78
18967,p,o,f,3.21
18968,p,n,f,4.42
18969,e,w,f,6.82
18970,p,w,f,11.35
18971,p,o,f,3.73
18972,p,y,f,8.2
18973,e,n,f,13.72
18974,p,e,f,7.42
18975,p,w,f,4.08
18976,p,y,f,8.12
18977,p,n,f,5.54
18978,e,n,f,5.92
18979,p,n,f,3.49
18980,e,n,f,7.47
18981,e,n,f,6.71
18982,e,n,f,8.61
18983,p,n,t,8.27
18984,p,y,f,5.55
18985,e,u,f,5.09
18986,p,n,f,4.46
18987,p,w,t,6.58
18988,e,y,f,5.68
18989,e,g,t,5.16
18990,p,n,f,5.06
18991,e,n,f,7.07
18992,e,n,t,8.25
18993,e,n,f,8.46
18994,p,n,f,9.96
18995,p,p,f,4.84
18996,p,n,f,3.55
18997,e,n,f,4.64
18998,p,o,t,4.27
18999,p,p,f,3.43
19000,p,y,f,5.63
19001,e,g,f,4.6
19002,e,n,t,9.25
19003,e,k,f,4.47
19004,e,w,f,3.37
19005,e,b,f,6.1
19006,e,g,f,6.25
19007,e,n,f,7.03
19008,p,g,f,10.86
19009,e,u,f,6.5
19010,e,n,f,6.23
19011,e,p,f,4.42
19012,e,n,t,12.1
19013,e,g,f,7.59
19014,e,k,f,6.31
19015,e,n,f,8.65
19016,p,p,f,5.24
19017,p,e,f,3.91
19018,e,n,f,6.61
19019,p,e,f,3.38
19020,p,i,f,4.36
19021,p,n,f,5.62
19022,e,w,f,19.37
19023,e,o,f,5.54
19024,e,n,t,8.2
19025,p,o,f,4.33
19026,p,n,f,6.18
19027,e,n,f,5.88
19028,e,n,f,6.36
19029,e,n,f,5.91
19030,p,n,f,5.83
19031,p,p,f,5.82
19032,p,y,f,8.65
19033,e,e,f,6.65
19034,e,n,f,5.9
19035,e,w,f,4.03
19036,e,g,f,8.04
19037,e,y,f,5.83
19038,e,u,f,6.43
19039,p,w,f,3.63
19040,e,n,f,7.03
19041,p,w,t,7.76
19042,e,n,f,4.22
19043,p,n,f,3.64
19044,e,n,f,6.46
19045,p,k,f,7.76
19046,p,w,f,3.98
19047,p,e,f,4.77
19048,p,n,f,10.06
19049,p,n,f,5.22
19050,e,w,f,3.67
19051,p,o,t,4.27
19052,e,w,f,6.08
19053,p,y,f,5.08
19054,e,n,t,11.5
19055,p,e,t,7.01
19056,p,w,t,7.77
19057,e,n,f,7.34
19058,p,n,t,4.99
19059,e,n,t,9.47
19060,p,n,f,3.14
19061,p,n,f,6.9
19062,p,n,f,7.86
19063,e,w,t,6.03
19064,e,n,f,4.68
19065,e,n,f,6.12
19066,p,n,f,4.78
19067,p,e,f,19.46
19068,p,g,t,5.18
19069,p,n,f,3.99
19070,e,b,f,4.92
19071,e,w,f,2.91
19072,e,n,f,4.74
19073,p,g,f,5.92
19074,e,y,f,8.08
19075,e,w,f,3.12
19076,e,n,f,6.22
19077,p,n,f,5.03
19078,e,w,f,7.16
19079,e,n,f,12.74
19080,p,o,f,18.57
19081,p,n,f,8.37
19082,p,y,t,4.97
19083,e,w,f,7.34
19084,p,r,t,4.72
19085,e,e,f,4.27
19086,e,u,f,6.74
19087,p,p,f,5.17
19088,p,e,f,3.77
19089,p,e,f,16.83
19090,p,g,f,6.07
19091,e,y,f,5.73
19092,e,n,f,6.23
19093,e,n,f,4.71
19094,e,n,f,5.22
19095,p,w,t,8.5
19096,p,n,t,6.34
19097,p,n,f,9.27
19098,e,b,f,6.69
19099,p,o,f,5.12
19100,e,y,f,5.91
19101,p,w,f,12.94
19102,p,p,f,4.33
19103,p,n,f,4.7
19104,e,l,f,5.4
19105,e,n,f,6.31
19106,e,n,f,5.58
19107,p,p,f,5.75
19108,e,y,f,7.24
19109,p,n,f,4.84
19110,e,n,f,3.91
19111,e,y,f,5.65
19112,p,e,f,16.32
19113,p,w,t,7.85
19114,e,w,f,7.15
19115,p,y,f,4.62
19116,p,n,t,4.98
19117,p,b,f,4.49
19118,p,n,f,8.36
19119,p,n,f,5.79
19120,p,y,f,5.56
19121,e,w,t,5.91
19122,p,n,f,5.93
19123,p,u,t,8.51
19124,p,p,f,3.15
19125,p,g,f,3.81
19126,e,b,f,5.38
19127,e,n,f,5.08
19128,e,n,f,6.03
19129,p,w,f,13.27
19130,e,w,t,5.48
19131,p,n,t,4.95
19132,p,k,f,8.92
19133,e,n,f,8.41
19134,p,o,f,4.28
19135,e,y,f,4.81
19136,p,n,f,5.77
19137,p,r,t,4.95
19138,e,e,f,6.62
19139,p,n,f,5.32
19140,p,e,f,8.14
19141,p,w,f,3.86
19142,p,e,f,4.34
19143,e,n,f,5.01
19144,p,e,f,7.63
19145,e,y,f,8.67
19146,e,n,t,10.43
19147,e,n,f,5.63
19148,p,g,t,9.4
19149,p,o,f,3.71
19150,p,n,f,3.6
19151,p,p,f,3.83
19152,p,l,f,4.3
19153,p,e,t,7.01
19154,p,y,f,7.09
19155,e,w,f,6.92
19156,e,w,f,3.46
19157,e,n,t,9.85
19158,e,g,f,5.13
19159,e,w,f,6.31
19160,p,n,f,5.22
19161,p,p,f,4.1
19162,p,n,f,4.54
19163,e,n,t,8.67
19164,p,n,f,5.44
19165,p,n,f,5.99
19166,p,w,f,4.59
19167,p,r,t,4.95
19168,p,w,f,3.53
19169,e,n,f,6.21
19170,p,n,f,11.1
19171,e,e,f,6.65
19172,p,n,f,6.58
19173,p,g,f,4.67
19174,p,y,t,4.51
19175,p,w,f,5.36
19176,e,n,f,6.52
19177,e,n,t,8.61
19178,e,n,f,5.74
19179,e,p,f,8.76
19180,p,n,f,4.37
19181,e,w,t,6.28
19182,p,n,f,4.93
19183,p,u,f,4.27
19184,e,n,f,5.89
19185,e,n,t,9.15
19186,p,n,f,5.35
19187,p,y,f,5.7
19188,e,e,f,6.12
19189,p,e,f,2.95
19190,e,w,f,5.83
19191,e,n,f,5.78
19192,e,g,f,2.58
19193,p,n,f,3.55
19194,p,r,t,4.36
19195,p,n,t,7.74
19196,e,n,f,7.2
19197,p,g,f,5.27
19198,e,n,f,5.99
19199,p,w,t,5.75
19200,e,n,f,7.48
19201,p,y,f,5.58
19202,e,y,f,3.71
19203,e,y,f,7.13
19204,e,n,f,5.21
19205,p,y,f,1.91
19206,e,n,f,7.0
19207,e,w,f,3.48
19208,p,w,f,3.21
19209,e,k,f,4.84
19210,e,n,f,5.35
19211,e,y,f,5.53
19212,p,n,f,10.84
19213,p,g,f,5.26
19214,e,n,t,7.84
19215,p,y,t,7.48
19216,e,k,f,6.08
19217,e,n,f,6.66
19218,p,o,f,2.46
19219,e,n,t,7.31
19220,e,k,f,4.54
19221,p,n,f,4.15
19222,p,n,f,6.49
19223,e,n,t,7.03
19224,e,p,f,4.61
19225,e,n,f,7.9
19226,p,n,f,7.62
19227,p,o,t,3.21
19228,p,y,f,3.33
19229,p,n,f,4.09
19230,p,n,f,3.71
19231,e,n,t,7.24
19232,e,n,f,4.72
19233,p,y,f,9.25
19234,p,r,t,6.67
19235,p,u,f,5.08
19236,e,g,f,5.35
19237,e,e,f,6.24
19238,e,w,f,3.43
19239,e,w,f,2.26
19240,p,y,f,6.57
19241,p,n,f,6.2
19242,e,n,f,3.45
19243,p,n,f,5.09
19244,e,n,f,4.8
19245,e,k,f,6.09
19246,e,n,f,6.0
19247,p,p,t,8.57
19248,p,k,f,7.96
19249,e,n,t,11.03
19250,p,g,f,8.13
19251,p,w,f,3.57
19252,p,n,f,13.83
19253,p,y,f,5.24
19254,p,o,f,5.67
19255,e,w,f,6.57
19256,e,g,f,5.39
19257,e,n,f,5.98
19258,e,n,t,8.98
19259,p,o,t,3.3
19260,p,n,f,5.68
19261,e,y,f,5.95
